blockNumber,timeStamp,blockReward
8772809,1571509673,2111464341949352000
8772527,1571505650,2097428920300000000
8772382,1571503624,2037840537680000000
8772189,1571501209,2080626114272264400
8772182,1571501068,2040247007741577500
8772059,1571499441,2076377666256000000
8771928,1571497392,2153932239440374000
8771896,1571496898,2214227389988498284
8771685,1571494103,2221141082571829355
8771684,1571494077,2118819920168980963
8771658,1571493747,2197771380270795862
8771630,1571493355,2090981171396534100
8771576,1571492289,2171452942534982506
8771443,1571490523,2167302930539149194
8771407,1571490138,2110742176449951000
8771298,1571488511,2073447237250738940
8771161,1571486685,2150728770684915152
8771152,1571486592,2176713823769709216
8771122,1571486180,2184337648824685843
8771085,1571485607,2133052036899145322
8770957,1571483910,2012257299131223320
8770932,1571483596,2034428420735680751
8770915,1571483352,2009341031180080865
8770910,1571483270,2162200921519594650
8770891,1571483026,2060921889240000000
8770762,1571481252,2151022107203196408
8770623,1571479407,2007937209600000000
8770598,1571478997,2090818905327755680
8770494,1571477500,2025534610518900000
8770232,1571474073,2149280403977191876
8770093,1571472093,2027990050845308730
8770012,1571470974,2304640439260110080
8769907,1571469495,2152043818511310340
8769896,1571469378,2029447493154134576
8769863,1571468913,2179095923412597603
8769780,1571467835,2086425073415744188
8769681,1571466471,2045774191683593750
8769671,1571466387,2074279312200079914
8769654,1571466072,2231516519414706690
8769538,1571464471,2113269013171675627
8769290,1571461034,2071934282000000000
8768997,1571457259,2057324783114406548
8768906,1571456053,2021914169140558728
8768851,1571455361,2117633335373985366
8768694,1571453346,2002242447000000000
8768580,1571451774,2108099359055054748
8768525,1571451021,2005397704200000000
8768418,1571449755,2015162571000000000
8768404,1571449604,2010055453910000000
8768371,1571449213,2099751857365702200
8768328,1571448622,2055658814599982000
8768145,1571445938,2013288401333900000
8768132,1571445829,2004557025000000000
8768048,1571444786,2082292490238500000
8767960,1571443575,2052380558507799380
8767881,1571442523,2056502615668721741
8767808,1571441659,2064120589589046500
8767748,1571440869,2067267886200000000
8767596,1571438855,2010763203500000000
8767536,1571437947,2021471665651262000
8767398,1571435990,2026000326050000000
8767310,1571434622,2087635213389216765
8767293,1571434450,2009046285500000000
8767222,1571433428,2022646750000000000
8767177,1571432935,2018993483000000000
8767080,1571431596,2045862851035679031
8767025,1571430758,2005372742000000000
8766881,1571428881,2040628893207218500
8766810,1571427893,2004105537000000000
8766718,1571426818,2036525317093750000
8766648,1571425889,2009794781416892299
8766633,1571425721,2178044249191340296
8766597,1571425275,2100610535244391492
8766465,1571423509,2049063984383214752
8766264,1571420544,2050007417942617476
8766260,1571420463,2061312691650000000
8766049,1571417664,2019905039370481020
8765979,1571416648,2040121442472860000
8765921,1571415919,2156265885743668000
8765918,1571415860,2025161092700000000
8765910,1571415739,2128562372362500000
8765892,1571415478,2110606839809573542
8765838,1571414795,2140417638525573558
8765658,1571412134,2010665340500000000
8765595,1571411377,2013703732000000000
8765516,1571410169,2357270918802009952
8765317,1571407666,2194038339585957824
8765278,1571407048,2183569363879281960
8765174,1571405672,2084820990947250700
8765150,1571405355,2171936759952500000
8765033,1571403740,2017945434065013300
8764961,1571402796,2100812385434607000
8764856,1571401494,2194038904133961073
8764542,1571397345,2067841321810289784
8764375,1571395048,2001919524000000000
8764358,1571394889,2005376183975000000
8764283,1571393971,2026649705786453220
8764150,1571392337,2019881791050000000
8763944,1571389313,2169155668712410992
8763750,1571386665,2055514632980582985
8763631,1571384921,2271799802936342824
8763610,1571384734,2099893746650000000
8763505,1571383309,2045624760774334000
8763422,1571382181,2014777543000000000
8763183,1571379021,2267805280917751879
8763134,1571378264,2035309238676383365
8762887,1571374729,2017129052000000000
8762829,1571374100,2127082686444397946
8762818,1571373965,2081909732735000000
8762688,1571371957,2161639414498190460
8762567,1571370434,2127386840300781250
8762504,1571369441,2027617548600000000
8762407,1571367677,2050176105104593085
8762404,1571367630,2158121243791736548
8762351,1571366967,2085274269956594430
8762299,1571366313,2071833036319531250
8762145,1571364351,2074116415200000000
8762085,1571363576,2159338458368750000
8762024,1571362730,2139269904194700000
8761936,1571361488,2113674430262500000
8761854,1571360313,2029752961511456000
8761701,1571358457,2033125102545000000
8761698,1571358391,2051863881477500000
8761681,1571358132,2035483197818652019
8761668,1571357875,2020346551575616604
8761628,1571357322,2019269604933200000
8761556,1571356061,2074680619000000000
8761510,1571355457,2035423649882000000
8761362,1571353750,2041129296900000000
8761299,1571352866,2024229533278076616
8761118,1571350320,2103461837800104824
8761045,1571349293,2008396156058005600
8760773,1571345851,2041193601615838000
8760747,1571345398,2000818183500000000
8760698,1571344701,2023145952240105000
8760586,1571343140,2000420000000000000
8760559,1571342814,2030052975523436250
8760546,1571342688,2047120545039476608
8760306,1571339370,2001911455000000000
8760113,1571336793,2017976666399917845
8760100,1571336637,2006059140140000000
8760087,1571336499,2080223767751533647
8760060,1571336219,2011297485900000000
8759708,1571331218,2007084602500000000
8759521,1571328935,2031182504500000000
8759427,1571327732,2036114787250000000
8759399,1571327309,2108440323613224000
8759334,1571326143,2057433716907940795
8759292,1571325788,2068451504050000000
8759221,1571325013,2159650712572480497
8759156,1571324171,2069036524393345968
8759155,1571324168,2046504022604968000
8759092,1571323256,2215197625421623000
8758904,1571320420,2106960597265269134
8758764,1571318370,2077572708995232632
8758648,1571316960,2014139764624135456
8758578,1571315789,2240201650601326880
8758521,1571315043,2103933469697187500
8758465,1571314239,2073206086799993000
8758413,1571313507,2180746375833041000
8758256,1571311212,2174788285126937888
8758202,1571310497,2169556467297341000
8758187,1571310292,2120521764046526877
8757982,1571307615,2100953590962057168
8757913,1571306639,2075424766907629966
8757764,1571304555,2156277894192122605
8757723,1571303837,2151861347619329904
8757417,1571299451,2163459253047693110
8757403,1571299244,2114398001562440944
8757308,1571298135,2036828463569401617
8757226,1571296850,2067686080513958000
8756962,1571293524,2056849548752000000
8756885,1571292319,2153445870941449077
8756742,1571290420,2078068670853906250
8756735,1571290267,2021911716653982383
8756540,1571287497,2007957989000000000
8756480,1571286818,2032770904211189856
8756479,1571286813,2147731572649976938
8756440,1571286271,2219562949831140053
8756402,1571285718,2049783243920000000
8756312,1571284389,2025372202762500000
8756228,1571283182,2023929340000000000
8756214,1571283034,2195197941670244480
8756186,1571282653,2067309074554470464
8756144,1571282057,2088658378100735470
8756133,1571281912,2219534098000000000
8756036,1571280590,2146242501685848522
8755994,1571279949,2097631666801659500
8755810,1571277417,2036269107952416382
8755790,1571277169,2009734532900000000
8755754,1571276664,2094633336635726144
8755741,1571276550,2040362619407812500
8755648,1571275352,2054133866837134000
8755636,1571275201,2059244768300061576
8755594,1571274706,2097407350179435000
8755522,1571273655,2085445558254941221
8755477,1571272992,2022421695381000000
8755394,1571271784,2036361338463000000
8755368,1571271412,2046591213450572594
8755359,1571271285,2028582268712500000
8755354,1571271253,2057004707445776000
8755150,1571268385,2012413259476500000
8755126,1571268094,2031315016000000000
8754977,1571266168,2033556372288645892
8754853,1571264563,2072811543158170636
8754684,1571262497,2026329889600000000
8754611,1571261506,2007015243300000000
8754511,1571260017,2049917974436700000
8754469,1571259431,2006959848549700000
8754456,1571259224,2098539277159599810
8754370,1571258051,2138720268498321000
8754292,1571256837,2035207729752056120
8754169,1571255493,2014491191693750000
8754108,1571254691,2002990467000000000
8754092,1571254548,2028721155313829820
8753991,1571253425,2025560759046166755
8753891,1571252024,2130847223431500000
8753882,1571251842,2053941635953000000
8753838,1571251297,2046908942456314328
8753651,1571248480,2097875761896438988
8753572,1571247293,2190003155153159647
8753339,1571244427,2038955560768248970
8753115,1571241529,2048965561278580000
8753097,1571241334,2022718512100000000
8753012,1571240084,2168425313741060778
8752928,1571238793,2109981385336803146
8752537,1571233556,2127926710756619490
8752488,1571232870,2006175973300214640
8752405,1571231960,2015339755562152703
8752305,1571230606,2263945547334370916
8752098,1571227773,2016156300968750000
8751979,1571226157,2252579564859136366
8751586,1571220748,2105214652110976500
8751489,1571219450,2071642656374596000
8751474,1571219277,2009261340593778730
8751377,1571217912,2285231180890060568
8751321,1571217106,2077126032062541744
8751049,1571213397,2014356939960000000
8750996,1571212709,2025385154873200000
8750787,1571209824,2268361303435951894
8750662,1571208020,2242102857529737908
8750639,1571207656,2099453374260139255
8750636,1571207630,2099591370117115196
8750512,1571205951,2085723224360797659
8750420,1571204761,2135200736475195361
8750403,1571204480,2098485646653146000
8750324,1571203200,2278648208684264583
8750284,1571202648,2054662406421889685
8750235,1571202014,2178010802907612372
8750179,1571201067,2152598059740822900
8750163,1571200933,2085230710600000000
8750156,1571200881,2010287416100000000
8750136,1571200571,2138423462211607280
8750042,1571199262,2264940901750000000
8749859,1571196602,2115337982231776000
8749833,1571196223,2074447257565000000
8749825,1571196052,2017646910352710000
8749702,1571194480,2046363198000000000
8749668,1571193946,2147449516527475012
8749616,1571193214,2291560122943288026
8749569,1571192595,2088655442945972645
8749556,1571192411,2146832335060606671
8749515,1571191832,2040796898234183432
8749286,1571188532,2084080847749509704
8749220,1571187626,2200595143794368264
8749201,1571187315,2041445672338128064
8749079,1571185854,2053879349407466368
8749063,1571185549,2061063431117567174
8748874,1571182756,2034948522450000000
8748788,1571181688,2050068518766537212
8748715,1571180789,2009870261404134080
8748669,1571180160,2015429189500000000
8748651,1571179934,2022404909500000000
8748478,1571177558,2002144141680200000
8748347,1571175696,2120970976970782224
8747938,1571170413,2010163159750000000
8747855,1571169343,2003095739000000000
8747788,1571168521,2069618840120000000
8747616,1571166311,2065771232850517216
8747543,1571165369,2013990203204866000
8747398,1571163240,2159294729135025900
8747067,1571158868,2130267276017693092
8747028,1571158386,2050428483090549000
8746394,1571149719,2011262689897259000
8746317,1571148723,2025552929489052323
8746272,1571147993,2035090875450000000
8746250,1571147654,2041270065837213176
8746173,1571146542,2079885456336919000
8746169,1571146494,2197962615374660788
8746161,1571146442,2065496657350000000
8746087,1571145543,2019083894598826436
8745982,1571144022,2249934599635174080
8745927,1571143568,2148024215089801690
8745815,1571141944,2001629243336000000
8745213,1571133565,2110102441750904838
8745175,1571133202,2043906133749247551
8745152,1571132992,2063675634130000000
8745114,1571132341,2181010921700000000
8745020,1571131069,2045050551000000000
8745007,1571130821,2143568349063749122
8744985,1571130644,2080787943486217515
8744942,1571129983,2024013519201068300
8744902,1571129442,2080693311422731112
